Portfolio,Asset1,Asset2,Asset3,Asset4
6.8605,-2.3953,-1.687,6.1625,4.7803
11.0603,-7.3521,-4.5971,13.5419,9.4676
9.2488,-4.36,-3.8017,9.2022,8.2083
9.4075,-5.3769,-3.2443,10.7123,7.3163
7.8477,-11.2297,2.2321,18.7759,-1.9306
6.6291,-9.3831,3.0105,16.3301,-3.3284
9.8034,-15.2005,1.0473,23.8037,0.1529
7.7382,-12.5886,2.8673,20.529,-3.0695
7.8876,-13.7735,3.0721,22.029,-3.44
5.8997,-11.9557,4.8267,19.7171,-6.6884
-0.155,-10.7624,10.2827,18.1643,-17.8395
0.3392,-13.5386,10.5245,21.7337,-18.3804
-0.9511,-7.7958,10.0851,14.1607,-17.4011
-0.8615,-7.8423,10.0259,14.2253,-17.2703
4.2324,-10.2629,6.0729,17.505,-9.0827
6.9938,-17.5199,5.1021,26.6226,-7.211
7.1954,-18.6203,5.1134,27.9347,-7.2325
3.9613,-10.2059,6.336,17.4295,-9.5983
4.5064,-11.9372,6.3229,19.6933,-9.5726
4.4178,-9.4523,5.5872,16.4232,-8.1404
7.3038,-5.6533,0.1599,11.1162,1.681
7.8094,-3.849,-1.899,8.428,5.1294
11.1588,-10.6013,-2.8134,17.9522,6.6213
9.7853,-8.1685,-1.9723,14.6762,5.2499
10.195,-9.2442,-2.0013,16.1429,5.2976
4.5827,-1.5503,0.8637,4.798,0.4714
0.9645,2.5985,1.3975,-2.5738,-0.4576
-2.0819,3.6185,3.935,-4.6146,-5.0208
-4.3839,5.2966,4.3302,-8.2553,-5.7553
-2.116,3.0654,4.63,-3.4939,-6.3175
-3.1431,4.2981,4.3003,-6.0419,-5.6995
-4.046,3.6788,6.0478,-4.7389,-9.0338
-9.3058,5.9096,8.5286,-9.6942,-14.0498
-10.5041,6.8049,8.4011,-11.9273,-13.7829
-11.4953,7.5915,8.0864,-14.0448,-13.1284
-3.9246,3.336,6.295,-4.0379,-9.5177
-0.679,0.1411,5.8123,1.9432,-8.5755
1.5963,-1.5921,4.6193,4.8664,-6.2973
2.5309,-2.393,4.1097,6.1587,-5.3446
-0.6777,0.1975,5.7661,1.8448,-8.486
-0.7099,-0.3705,6.2351,2.8256,-9.4001
-0.0493,-1.0624,6.0408,3.9924,-9.02
1.6933,-3.6596,5.8357,8.1382,-8.621
2.7496,-6.4324,6.1237,12.2402,-9.1819
4.3824,-8.9737,5.444,15.7768,-7.8648
-0.2202,-2.3484,7.0428,6.0877,-11.0023
1.0682,-1.9045,5.4235,5.3746,-7.8254
5.42,-6.0786,2.9065,11.7323,-3.1403
2.0182,-3.2551,5.2475,7.5142,-7.4883
4.767,-6.8439,4.0865,12.8258,-5.3015
8.4449,-10.8845,1.3105,18.3245,-0.3056
9.7393,-6.2789,-3.1224,12.0204,7.1202
9.0243,-3.3619,-4.313,7.6796,9.0196
11.6163,-6.1096,-6.5544,11.777,12.5033
9.584,-4.6747,-4.1042,9.6738,8.6891
13.1144,-8.2525,-7.7666,14.7918,14.3417
11.6559,-6.8989,-5.9979,12.9038,11.6489
9.7446,-4.3804,-4.6347,9.2328,9.5267
11.6759,-4.0285,-8.6303,8.7012,15.6335
10.9631,-3.7978,-7.4434,8.3497,13.8545
7.7653,-0.2227,-5.5668,2.5724,10.9824
4.804,-0.8798,-0.0613,3.6873,2.0579
3.2689,-0.8272,1.9799,3.5991,-1.4828
3.713,-2.8617,3.0196,6.9,-3.345
3.2286,-1.1062,2.2731,4.0653,-2.0036
-0.0901,0.976,4.4501,0.4635,-5.9797
-0.9557,1.0012,5.3942,0.418,-7.7691
-0.829,-0.3535,6.346,2.7965,-9.618
-0.7336,-1.1194,6.7844,4.0871,-10.4857
-1.3953,0.9522,5.9084,0.5063,-8.7622
-0.3931,-1.5007,6.6911,4.7167,-10.3002
0.4004,-1.2341,5.6837,4.2774,-8.3266
2.3555,-1.855,3.9328,5.2943,-5.0167
3.3112,-1.059,2.1267,3.9867,-1.7432
3.5288,-2.4603,2.9597,6.2659,-3.2365
3.4676,-2.363,2.9642,6.111,-3.2446
1.4403,-0.4023,3.8779,2.8798,-4.9152
-0.1632,1.3675,4.1645,-0.2487,-5.4465
-1.4167,1.8773,5.0911,-1.1951,-7.19
5.1303,-6.2641,3.361,11.9992,-3.9658
5.0246,-5.8792,3.2829,11.4442,-3.8233
4.059,-5.7887,4.3763,11.313,-5.8416
5.6007,-7.5741,3.4487,13.8522,-4.1261
1.545,-3.1452,5.6947,7.3434,-8.3477
2.6036,-1.2298,3.1567,4.2702,-3.5936
3.0918,-0.8944,2.2667,3.7117,-1.9922
4.5163,-1.783,1.1535,5.1775,-0.0317
8.5045,-3.2959,-3.4941,7.5775,7.7171
11.308,-7.1609,-5.1704,13.2734,10.3659
7.4907,-0.1485,-5.1685,2.4448,10.3629
7.3314,0.5324,-5.7991,1.256,11.3421
7.664,1.2113,-7.4526,0.0369,13.8684
4.3396,2.2865,-3.1661,-1.9713,7.1905
6.5555,1.6089,-5.9786,-0.6941,11.6192
8.5745,-0.97,-6.1002,3.8382,11.8065
9.8252,-2.9504,-6.1562,7.0391,11.8927
9.1139,-2.9075,-4.9112,6.9719,9.9608
9.3494,-4.8427,-3.5694,9.9239,7.8375
10.1063,-3.4434,-6.1705,7.8055,11.9147
8.7602,-2.1959,-5.0221,5.8439,10.1343
8.9272,-2.7096,-4.7819,6.6607,9.758
10.2189,-3.8637,-5.963,8.4504,11.5952
12.9977,-6.1016,-9.3177,11.7655,16.6515
12.4937,-5.3479,-8.9785,10.6698,16.1503
11.8997,-5.5984,-7.543,11.0362,14.0049
11.1835,-3.4724,-8.2279,7.8503,15.0334
11.8302,-4.0634,-8.9114,8.7541,16.0509
11.366,-3.3189,-8.7716,7.613,15.8435
8.1155,-1.7237,-4.402,5.081,9.1601
7.6447,-2.927,-2.431,7.0025,6.0002
5.6511,-2.3801,0.0862,6.1382,1.8067
4.3103,-6.234,4.3146,11.9559,-5.7263
1.4611,-3.4633,5.9699,7.8363,-8.8818
1.5074,-1.992,4.9997,5.516,-7.0162
1.3832,-1.9082,5.0803,5.3806,-7.1694
0.709,-3.2489,6.6276,7.5045,-10.1742
2.8105,-2.9897,4.1859,7.1006,-5.4863
2.6151,-4.8337,5.4885,9.9106,-7.9503
3.0822,-4.5203,4.8028,9.443,-6.6433
4.2136,-3.5119,2.8468,7.9112,-3.0325
5.0106,-4.8148,2.6864,9.8825,-2.7435
4.9872,-1.4038,0.1704,4.5575,1.663
6.0085,-0.1192,-2.6934,2.3943,6.4268
6.1735,-0.7758,-2.2214,3.5125,5.6581
3.6711,0.0475,0.6122,2.1058,0.9056
4.6839,0.3495,-1.174,1.5785,3.93
2.4551,0.4828,1.8087,1.3437,-1.1801
2.7034,1.2184,0.6906,0.0239,0.7705
4.3004,0.3781,-0.6367,1.5282,3.0308
5.2168,-1.4073,-0.1533,4.5633,2.2142
7.4565,0.3408,-5.7604,1.5938,11.2822
7.838,0.3769,-6.5201,1.5303,12.4508
9.1242,-1.7251,-6.2111,5.0834,11.977
9.2542,-2.8117,-5.258,6.8215,10.5024
10.3664,-2.1513,-8.1065,5.7724,14.8518
9.8207,-0.6245,-9.0119,3.2573,16.1997
11.5783,-2.4456,-10.2784,6.2425,18.0598
10.1851,-0.4357,-10.0664,2.9367,17.7504
8.7096,-0.0307,-7.6159,2.2414,14.1148
6.7391,2.8117,-8.4575,-2.9913,15.3762
5.382,2.4833,-5.2663,-2.3504,10.5153
-0.418,6.8351,-4.3919,-12.0054,9.1443
-2.6414,8.4935,-5.8411,-16.7009,11.4071
-3.1978,8.4384,-4.6381,-16.5302,9.5322
-6.8402,9.3222,-1.9415,-19.4202,5.1993
-6.8166,8.9857,-0.7574,-18.2784,3.2334
-9.2207,9.7743,-0.1455,-21.0503,2.2009
-9.6479,9.4144,1.74,-19.7433,-1.059
-10.1363,9.8171,0.9691,-21.2111,0.2887
-10.0267,9.1904,2.9275,-18.9663,-3.1783
-11.3275,9.6296,3.162,-20.5157,-3.6034
-3.2517,5.721,2.2704,-9.2442,-1.9989
-0.9662,3.1135,3.221,-3.5901,-3.7106
-1.0717,2.8171,3.6997,-3.0019,-4.5866
4.769,-1.1428,0.2379,4.126,1.5479
1.7643,2.1754,0.846,-1.7591,0.502
4.3844,0.6383,-1.0572,1.0681,3.7352
5.5816,0.7091,-3.0123,0.942,6.9427
8.9051,-4.031,-3.5077,8.705,7.7388
11.7482,-8.0644,-5.3218,14.5325,10.6018
12.7212,-10.9885,-5.2662,18.4607,10.5152
13.242,-12.0735,-5.6232,19.8688,11.0698
12.435,-10.8309,-4.8446,18.2542,9.8564
9.6947,-3.1959,-5.6627,7.4222,11.1311
2.9388,3.5881,-2.9673,-4.5521,6.8701
6.1751,-0.1014,-2.9839,2.3635,6.8968
4.8431,0.6921,-1.8186,0.9724,4.9972
0.135,3.8046,0.8704,-4.9997,0.4597
-4.2498,7.0104,1.041,-12.465,0.1638
-5.4032,7.8223,0.6735,-14.6989,0.7999
-7.0916,8.2156,1.917,-15.8528,-1.3714
-7.3548,7.5916,3.7169,-14.0451,-4.6182
-5.7707,7.2025,2.6096,-12.9774,-2.6055
-1.2833,5.7844,-0.5387,-9.3947,2.8657
-0.0196,3.6767,1.2659,-4.7346,-0.2276
-0.2909,3.517,1.8482,-4.4063,-1.2498
-1.0042,3.4331,2.8674,-4.2352,-3.0696
-2.6453,4.1383,3.9313,-5.7011,-5.0138
-2.5284,3.8168,4.2087,-5.0251,-5.5289
-5.2322,4.5813,6.2285,-6.6549,-9.3871
-4.3472,3.8184,6.2061,-5.0285,-9.3433
-3.5027,4.0393,5.0375,-5.4915,-7.088
-6.6437,5.4574,6.5544,-8.6263,-10.0292
-5.4016,2.5167,8.5122,-2.4151,-14.0155
-1.4198,0.5047,6.302,1.3049,-9.5315
0.2952,-0.8144,5.4951,3.5775,-7.963
0.853,-0.9635,4.9934,3.8274,-7.0043
4.9773,-4.0012,2.2099,8.6597,-1.8911
7.1325,-6.7781,1.0775,12.7326,0.1004
7.0943,-7.39,1.4649,13.595,-0.5756
4.9791,-5.1199,2.9085,10.3344,-3.1439
3.8969,-2.6867,2.6661,6.6245,-2.707
4.9325,-2.5327,1.2039,6.3809,-0.1196
2.8173,-0.4184,2.1976,2.9073,-1.8692
0.0433,0.8287,4.4319,0.7283,-5.9456
-4.3209,4.2856,5.6283,-6.0152,-8.2196
-6.0429,5.0747,6.4442,-7.7503,-9.8115
-4.095,4.4762,5.1422,-6.4261,-7.2873
-8.2883,6.5232,6.6875,-11.206,-10.2931
-6.0044,8.8124,-1.3829,-17.711,4.2771
-2.3105,7.4909,-3.066,-13.7646,7.0293
-0.9864,6.411,-2.3629,-10.9238,5.8892
1.0892,5.3338,-3.2841,-8.3407,7.3803
4.8877,2.5414,-4.4904,-2.4629,9.2997
9.4412,-0.3467,-8.6299,2.7849,15.6329
11.3486,-1.7048,-10.7677,5.0502,18.7707
13.5615,-3.7914,-13.1171,8.34,22.13
13.6235,-5.7038,-11.0691,11.1896,19.2068
14.9705,-9.1075,-11.029,15.9581,19.1489
12.3114,-13.3824,-3.3847,21.5367,7.5417
15.2723,-16.4787,-7.3913,25.3666,13.7757
13.6184,-12.2257,-6.2367,20.0644,12.0164
14.3474,-14.5043,-6.4803,22.942,12.39
14.2944,-11.4171,-7.9988,19.0199,14.6905
12.9183,-9.2562,-6.6804,16.1591,12.6958
12.6078,-10.2011,-5.5126,17.4232,10.8984
12.4813,-9.2241,-5.8846,16.1158,11.4742
11.0187,-5.9552,-5.5742,11.5541,10.9939
11.9973,-5.5607,-7.77,10.9812,14.3469
11.5374,-4.8374,-7.5367,9.9161,13.9954
8.2741,-1.1946,-5.28,4.2119,10.5367
9.9319,-2.9368,-6.3698,7.0179,12.2207
7.1762,-0.1136,-4.6576,2.3846,9.5628
7.1173,-0.1165,-4.5512,2.3897,9.3954
7.7319,0.1843,-6.051,1.8678,11.7308
7.1639,1.4049,-6.7963,-0.3174,12.8727
7.6687,-0.1127,-5.5355,2.3831,10.9338
7.1611,0.0849,-4.8862,2.0409,9.9216
7.0441,-0.8178,-3.5869,3.5833,7.8655
9.3078,-2.9239,-5.2395,6.9975,10.4736
8.8432,-1.1491,-6.379,4.1366,12.2347
9.864,-1.8229,-7.509,5.2424,13.9536
10.7091,-5.2358,-5.6106,10.5052,11.0503
8.8801,-4.8594,-2.7858,9.9488,6.5765
6.4941,-3.3529,-0.327,7.6656,2.5083
6.5481,-3.5032,-0.2868,7.8978,2.4403
4.2609,-1.1962,0.99,4.2146,0.2525
3.525,-0.4861,1.3325,3.0226,-0.344
2.9401,0.962,0.6514,0.4887,0.8379
1.3104,2.5589,0.9819,-2.4968,0.2665
2.1085,1.3168,1.3873,-0.1558,-0.4398
0.7207,2.2259,2.1695,-1.8555,-1.8193
-0.0436,3.8642,1.0257,-5.1241,0.1905
-0.4692,4.5208,0.5911,-6.5229,0.9419
-5.7419,7.5699,1.7511,-13.9843,-1.0786
-6.8416,7.4897,3.3188,-13.7614,-3.8888
-8.1835,8.8011,1.7285,-17.6744,-1.0387
-7.3244,8.3389,1.8952,-16.2256,-1.333
-3.1053,6.3811,0.8259,-10.849,0.5367
-4.226,6.0857,2.8541,-10.1201,-3.0456
-3.0744,5.2853,2.7778,-8.2295,-2.9081
-3.1077,5.6449,2.2186,-9.0646,-1.9065
-1.095,5.6871,-0.619,-9.1641,3.0009
-1.2031,6.3236,-1.8191,-10.7056,4.9981
3.3475,3.1647,-2.9228,-3.6926,6.7982
8.6168,-1.9854,-4.995,5.5053,10.0919
12.8878,-6.464,-8.7601,12.2855,15.8265
15.4828,-9.3209,-12.0318,16.2463,20.5892
13.8241,-6.2691,-10.9551,12.0063,19.042
14.249,-6.062,-12.1377,11.7083,20.7403
19.1929,-4.844,-29.304,9.9258,43.4151
17.478,-3.9113,-24.4753,8.5229,37.3417
15.5195,-3.0771,-19.4949,7.2372,30.8543
14.6934,-2.0205,-18.8703,5.5618,30.0223
12.1158,0.0045,-15.444,2.1804,25.375
11.0655,2.3915,-17.9756,-2.1731,28.8226
6.1726,4.6946,-11.6234,-6.9031,20.0046
4.2001,4.9265,-7.9976,-7.4174,14.6886
3.8889,4.728,-6.9136,-6.9768,13.0513
4.5441,4.3067,-7.2228,-6.0606,13.5207
-3.5676,4.7283,4.2069,-6.9774,-5.5254
0.7838,3.3206,0.6783,-4.0067,0.7916
0.2009,3.9215,0.6046,-5.2438,0.9186
-0.637,3.0202,2.9306,-3.404,-3.1838
3.2234,1.2419,-0.0667,-0.0189,2.067
1.6377,3.032,-0.1136,-3.4274,2.1467
2.2757,3.3771,-1.5744,-4.1213,4.5943
-0.3475,4.8586,-0.152,-7.266,2.2119
-2.9996,5.2963,2.6665,-8.2547,-2.7077
0.6472,4.2199,-0.5022,-5.8747,2.8042
-0.3004,4.6687,0.1087,-6.8462,1.7684
-3.7323,5.7993,2.7417,-9.4303,-2.8431
-1.0864,4.0874,2.0805,-5.5932,-1.6611
1.0559,3.5777,-0.079,-4.5307,2.0879
1.1114,3.4531,0.0277,-4.2758,1.9065
0.5047,3.9437,0.1452,-5.2904,1.7061
0.4494,5.6849,-3.0009,-9.1589,6.9243
-1.3425,7.7851,-5.6561,-14.5923,11.1208
0.7103,8.5149,-12.9951,-16.7672,21.9577
-2.8794,9.2894,-8.9078,-19.3065,16.0455
-0.8569,7.9128,-7.0144,-14.9598,13.2045
0.6162,6.3419,-4.8689,-10.7512,9.8944
2.2445,6.8021,-9.378,-11.92,16.7404
0.8364,7.2612,-8.0372,-13.1356,14.748
1.4577,6.0074,-5.5026,-9.9299,10.8829
-0.7795,5.6493,-1.0096,-9.0749,3.6557
0.7868,2.2101,2.103,-1.8253,-1.7011
6.3337,-3.6435,0.1277,8.1135,1.736
6.0229,-7.0219,2.6559,13.0776,-2.6886
1.2483,-0.6188,4.2788,3.2477,-5.6594
0.4954,0.0494,4.5949,2.1026,-6.2515
-0.4363,2.5847,3.2019,-2.5471,-3.6758
-5.126,3.6628,7.165,-4.7059,-11.2479
0.4075,-0.4435,5.0913,2.9501,-7.1903
0.0864,2.3195,2.8627,-2.0347,-3.0611
0.0464,3.0557,2.0211,-3.4747,-1.5557
-2.394,4.5128,3.1129,-6.5056,-3.5141
-3.2553,5.3843,2.8429,-8.4571,-3.0254
-7.8611,7.1243,5.2224,-12.7675,-7.4403
-0.2717,2.5188,3.0763,-2.4191,-3.4477
-0.6878,3.876,1.866,-5.1485,-1.2812
1.9067,2.0915,0.7544,-1.5995,0.6603
-0.233,2.6292,2.8999,-2.6338,-3.1284
0.6283,-0.0714,4.5444,2.3118,-6.1564
0.1064,-2.828,6.9962,6.8471,-10.9089
-1.0941,-0.8415,6.9593,3.623,-10.8349
-0.2157,0.8217,4.7327,0.7408,-6.5109
-3.1788,2.4326,6.4357,-2.2524,-9.7947
-2.5184,2.5305,5.6454,-2.4418,-8.2525
-5.1119,4.397,6.3276,-6.2547,-9.5817
-3.937,3.1126,6.5406,-3.5883,-10.0019
-3.5496,3.2087,6.0387,-3.781,-9.016
2.0361,0.2736,2.5507,1.7117,-2.4998
-12.019,4.6539,12.0496,-6.8138,-21.9088
-12.3917,5.8328,11.1978,-9.5102,-19.912
-6.0848,0.628,10.479,1.0864,-18.2783
-8.6288,0.5081,12.4599,1.2989,-22.8957
-9.3348,0.2277,13.0889,1.792,-24.4434
-5.4724,-3.7683,12.1573,8.3048,-22.1662
-0.3436,-16.8347,11.6448,25.7976,-20.9514
0.9043,-13.8793,10.1364,22.1619,-17.5145
0.4086,-13.3595,10.431,21.5078,-18.1707
-0.3652,-11.2475,10.5733,18.7991,-18.49
8.3583,-12.1844,1.9355,20.0114,-1.4042
9.773,-11.5163,-0.2681,19.1487,2.4087
9.421,-10.1807,-0.3621,17.3961,2.5677
11.3754,-15.0318,-1.2578,23.5956,4.0694
13.7048,-18.9162,-3.6829,28.2851,8.0189
12.9968,-14.4253,-4.093,22.8438,8.6713
8.6505,-3.9103,-3.1907,8.5214,7.2301
8.6899,-6.4192,-1.373,12.2214,4.2607
10.9771,-6.9419,-4.7437,12.9646,9.6981
9.5684,-5.3477,-3.5335,10.6695,7.7802
6.3176,-0.6004,-2.6422,3.2165,6.3437
8.0174,-4.0723,-2.0417,8.7676,5.3638
5.5586,-1.4372,-0.621,4.6125,3.0044
3.6912,-0.7884,1.3897,3.5339,-0.4439
1.5669,0.1564,3.2409,1.9165,-3.7469
2.3278,-0.4376,2.8331,2.9401,-3.0077
2.1319,-1.7194,4.0956,5.0741,-5.3184
1.4929,-1.0745,4.3532,4.0125,-5.7983
0.3418,-1.2103,5.7298,4.238,-8.4158
0.7862,-1.2738,5.2939,4.3431,-7.577
6.5952,-6.5477,1.6651,12.4048,-0.927
3.6932,-0.9637,1.5446,3.8277,-0.7154
8.954,-12.8934,1.4105,20.9173,-0.4804
11.5809,-18.4429,-0.4986,27.7242,2.7982
12.4907,-18.4941,-1.8513,27.785,5.051
11.2503,-15.6709,-0.8512,24.3816,3.3908
12.7843,-17.8541,-2.505,27.0226,6.1207
12.4913,-15.1657,-2.9567,23.7608,6.8529
11.7803,-9.382,-4.5329,16.3286,9.3666
10.3247,-8.7644,-2.4747,15.4924,6.0713
10.072,-7.132,-3.0789,13.2328,7.0501
10.0591,-11.4998,-0.6919,19.1273,3.1235
6.6369,-2.8105,-0.9824,6.8197,3.6102
3.9576,0.6094,-0.3955,1.1195,2.6242
2.7086,3.2743,-2.0814,-3.9132,5.4289
7.6444,-1.4558,-3.8872,4.643,8.3444
8.3051,-0.9757,-5.5983,3.8478,11.0313
8.435,-3.4697,-3.2222,7.8461,7.2809
9.7968,-10.9427,-0.5558,18.4008,2.8945
12.4166,-14.303,-3.1721,22.6914,7.2002
10.3988,-14.4336,-0.0352,22.8541,2.0135
13.1372,-17.4056,-3.2202,26.4854,7.2777
11.4366,-8.8078,-4.2894,15.5516,8.9823
14.6945,-10.473,-9.4247,17.783,16.8091
15.4032,-17.1248,-7.3832,26.1476,13.7636
14.351,-11.6385,-7.9801,19.3072,14.6625
11.1586,-4.2606,-7.3566,9.0525,13.7234
8.5248,-0.3258,-6.8442,2.7492,12.9456
5.2727,2.3416,-4.8382,-2.077,9.8464
3.976,3.2796,-4.1647,-3.9239,8.785
4.6499,3.1767,-5.1606,-3.7167,10.3506
-2.2006,7.7012,-3.8784,-14.3539,8.3304
3.765,6.1421,-10.4971,-10.2581,18.3781
0.1056,7.0754,-6.0281,-12.6373,11.6956
-2.185,8.2533,-5.7713,-15.9662,11.2992
-3.7458,8.1979,-2.8914,-15.7997,6.7474
1.3721,4.6843,-2.4295,-6.8804,5.9978
1.7429,4.2843,-2.2755,-6.0123,5.7465
3.2229,3.6087,-3.4703,-4.5945,7.679
-6.5324,7.992,1.7596,-15.1905,-1.0934
-6.7179,8.9922,-0.9259,-18.3,3.5158
-0.8888,5.7195,-0.9891,-9.2406,3.6215
0.5556,3.5388,0.6812,-4.451,0.7866
2.2402,2.2113,0.1381,-1.8275,1.7183
1.9517,1.4966,1.3956,-0.4863,-0.4542
4.4664,-0.4056,-0.0469,2.8855,2.0334
3.2883,1.2906,-0.2176,-0.1078,2.3232
8.2485,-2.9389,-3.4,7.0212,7.5663
8.3499,-2.7955,-3.7056,6.7959,8.055
15.0215,-11.1578,-9.6643,18.6821,17.1615
14.6922,-13.6226,-7.5696,21.8394,14.0451
14.4858,-11.0869,-8.5894,18.5894,15.5726
9.5604,-6.5889,-2.6168,12.4637,6.3025
9.1239,-6.0102,-2.322,11.6336,5.8225
10.5292,-5.0788,-5.4195,10.2737,10.7538
9.0622,-2.9735,-4.7543,7.0753,9.7148
7.5183,-1.6631,-3.4543,4.9823,7.6533
7.0275,-1.8122,-2.5034,5.225,6.1182
7.7188,-0.4859,-5.1472,3.0223,10.3296
4.0706,2.9168,-3.7107,-3.1988,8.0633
3.4124,4.1787,-4.8602,-5.787,9.8808
3.0371,3.3726,-2.763,-4.1121,6.5396
2.9149,3.2314,-2.3373,-3.8266,5.8475
2.9794,4.3038,-4.3529,-6.0541,9.0826
2.283,4.8321,-4.2294,-7.2072,8.8875
4.8455,4.0214,-7.1839,-5.4538,13.4618
6.5013,3.22,-8.7988,-3.8038,15.8839
5.6685,4.895,-11.0306,-7.3471,19.1511
2.0293,7.1452,-10.1175,-12.8234,17.8251
5.0576,4.3794,-8.4092,-6.2168,15.3042
7.1792,1.3233,-6.6958,-0.1677,12.7194
10.2339,-2.7718,-7.1241,6.7587,13.3711
12.7954,-3.4009,-11.797,7.7399,20.2533
12.0182,-2.1865,-11.6115,5.8288,19.9874
12.1511,-3.3354,-10.4242,7.6386,18.2721
8.98,-0.9822,-6.8482,3.8587,12.9518
9.5556,-1.636,-7.1366,4.9381,13.3901
7.3781,-1.9859,-2.8944,5.5061,6.7522
10.2422,-10.5294,-1.4131,17.8575,4.3272
8.6353,-4.9365,-2.335,10.0631,5.8437
7.1655,-2.539,-2.0285,6.3908,5.3422
4.7248,2.9367,-4.87,-3.2381,9.8962
5.3269,1.9971,-4.3889,-1.4208,9.1395
2.8897,3.7509,-3.1701,-4.8881,7.197
4.9181,2.1074,-3.8587,-1.6297,8.2991
9.142,-0.6161,-7.6475,3.2432,14.1624
7.0824,0.3673,-5.1213,1.5472,10.2892
7.4056,1.365,-7.1971,-0.244,13.4818
7.3677,2.139,-8.4571,-1.6898,15.3756
11.1205,-3.4539,-8.1213,7.8217,14.874
10.2304,-1.739,-8.3449,5.106,15.2082
9.3462,-2.7028,-5.5366,6.65,10.9356
8.3508,-3.8131,-2.7857,8.3732,6.5764
9.8521,-8.7336,-1.7516,15.4505,4.8869
7.926,-5.1306,-1.0998,10.3501,3.8063
2.2296,0.5466,2.0381,1.2308,-1.5859
-4.1343,0.3674,9.0019,1.547,-15.0506
-5.3553,-1.0241,10.8451,3.9285,-19.1048
-8.2121,0.0493,12.4096,2.1027,-22.7737
-9.4547,1.3291,12.5783,-0.1783,-23.1838
-14.0334,2.1331,15.0269,-1.6786,-29.5149
-14.7081,4.3832,14.0621,-6.225,-26.9283
-16.6385,6.8001,13.2018,-11.9146,-24.7257
-19.0169,7.6364,13.822,-14.1708,-26.3045
-17.2572,6.904,13.4979,-12.1853,-25.4738
-11.4614,5.2151,11.1158,-8.0689,-19.7234
-1.3843,2.8687,4.0097,-3.1037,-5.1591
-0.1057,3.4176,1.7411,-4.2035,-1.0609
-1.8495,5.5552,0.7065,-8.8541,0.743
-1.3166,5.6648,-0.2529,-9.1115,2.383
3.6224,3.6904,-4.2929,-4.763,8.9878
5.3712,-0.2536,-1.543,2.6255,4.5423
2.6074,-0.1391,2.211,2.4286,-1.893
6.6722,-2.6275,-1.1932,6.5311,3.9619
6.6117,-1.8376,-1.8256,5.2662,5.0087
6.3889,-2.793,-0.6306,6.7921,3.0205
7.496,0.4991,-6.0552,1.3148,11.7373
8.4091,-0.4548,-6.4518,2.9694,12.3463
11.9032,-4.1753,-8.9434,8.9237,16.0983
13.9939,-5.7009,-11.92,11.1855,20.4294
12.9565,-4.9559,-10.3642,10.0919,18.1847
13.5747,-4.3881,-12.4103,9.2445,21.1285
16.7549,-8.4167,-16.0409,15.0173,26.1952
16.1312,-8.3014,-14.5149,14.8591,24.0884
16.8164,-8.3629,-16.2617,14.9436,26.4975
15.4984,-7.8232,-13.3857,14.1988,22.5086
13.8628,-8.0497,-9.4579,14.5123,16.8581
11.2818,-9.8877,-3.3949,17.0063,7.5581
10.087,-8.2716,-2.3855,14.8181,5.926
7.2123,-5.7531,0.3526,11.2613,1.3515
9.4177,-6.8572,-2.2111,12.8447,5.6412
7.9016,-5.2587,-0.973,10.5388,3.5945
7.439,-5.62,-0.0538,11.0677,2.0451
6.337,-5.1213,1.1533,10.3364,-0.0314
-2.0761,-1.5535,8.3496,4.8032,-13.6754
-0.121,-2.5649,7.0712,6.432,-11.0593
-0.4463,-5.6493,8.8764,11.1103,-14.7836
1.7455,-3.5673,5.7274,7.9965,-8.411
2.7477,-4.7251,5.2863,9.7489,-7.5624
4.3832,-6.1065,4.1654,11.7725,-5.4482
0.7662,-3.0061,6.4305,7.1263,-9.7845
-1.0947,-0.9464,7.0305,3.7987,-10.9776
-2.4549,1.543,6.5045,-0.572,-9.9304
-6.4585,5.5313,6.2625,-8.7984,-9.454
1.3844,3.5035,-0.4405,-4.3788,2.7002
-0.347,3.5339,1.8982,-4.4409,-1.3382
-3.2563,6.5109,0.7639,-11.175,0.6439
-3.0991,6.6012,0.3533,-11.4039,1.3503
-10.9718,9.2439,3.9119,-19.1497,-4.9779
-14.4647,10.026,5.506,-22.0128,-7.9839
-11.9346,9.5467,4.1462,-20.2151,-5.4124
-4.8559,7.2698,1.2726,-13.1589,-0.2394
-8.4536,9.6236,-0.6697,-20.4937,3.0861
-2.606,7.2748,-1.9944,-13.1726,5.2862
-8.4481,9.4072,0.1292,-19.7179,1.7334
-9.1173,9.4899,0.7689,-20.0112,0.6352
-6.8505,8.8203,-0.1605,-17.7367,2.2264
-7.9401,9.2026,0.1253,-19.0081,1.7401
0.9211,4.6635,-1.6857,-6.8348,4.7781
7.5974,-0.9554,-4.3689,3.8138,9.108
9.4862,-2.316,-6.2115,6.036,11.9777
14.8753,1.3805,-27.8946,-0.2726,41.662
16.8528,-3.4741,-23.0974,7.8529,35.5715
13.388,2.293,-25.2483,-1.9838,38.3271
19.3148,-5.2788,-28.946,10.5684,42.9712
18.7829,-4.1858,-28.9627,8.9395,42.9919
15.9806,-4.8259,-18.1508,9.899,29.0583
14.3287,-1.6995,-18.3813,5.0417,29.3677
11.1201,2.2881,-17.8584,-1.9745,28.6649
10.4794,3.9166,-20.8556,-5.2335,32.652
11.444,2.3832,-19.0674,-2.1572,30.2853
